0.0,9.656572209711863,0.21857139029895079
0.0062499999999999995,9.222418954488617,0.2330893425714418
0.012499999999999999,8.818115761282288,0.24791706222132473
0.01875,8.441259243965707,0.2630354194350209
0.024999999999999998,8.089651227827718,0.2784254585724882
0.03125,7.761282978163667,0.29406842521094667
0.0375,7.454319872837538,0.30994579113169174
0.043750000000000004,7.167086769499694,0.3260392776098542
0.049999999999999996,6.89805421884753,0.3423308772458042
0.05625,6.645825603740254,0.35880287448908865
0.0625,6.409125233327399,0.37543786494347026
0.06875,6.186787386338056,0.39221877349861833
0.075,5.977746274237987,0.4091288713054358
0.08125,5.781026879993971,0.42615179159418887
0.08750000000000001,5.595736619344604,0.4432715443246542
0.09375,5.421057767004737,0.4604725296532218
0.09999999999999999,5.256240588816213,0.4777395502016519
0.10625,5.100597121532686,0.4950578221146897
0.1125,4.953495543981202,0.5124129848980744
0.11875,4.8143550862632996,0.5297911100339383
0.125,4.682641427074734,0.547178708376628
0.13125,4.557862532874315,0.5645627363382504
0.1375,4.439564896338188,0.5819306008794392
0.14375000000000002,4.327330135173611,0.5992701633267923
0.15,4.220771915856663,0.6165697420439861
0.15625,4.119533170152137,0.6338181139886528
0.1625,4.023283575344748,0.6510045151916669
0.16875,3.9317172719465865,0.6681186401994782
0.17500000000000002,3.8445507952462337,0.6851506405235688
0.18125000000000002,3.761521199435596,0.7020911221439808
0.1875,3.6823843552023323,0.7189311421161995
0.19374999999999998,3.6069134036219364,0.7356622043324961
0.19999999999999998,3.534897350938823,0.7522762544901572
0.20625,3.46613979040532,0.7687656743199073
0.2125,3.400457738766592,0.7851232751282784
0.21875,3.337680576252584,0.8013422907077503
0.225,3.277649080079135,0.8174163696681993
0.23124999999999998,3.2202145424823088,0.8333395672425915
0.2375,3.165237965224718,0.8491063366189862
0.24375,3.1125893233311803,0.8647115198497765
0.25,3.06214689154334,0.8801503383877614
0.25625,3.013796627638193,0.8954183832971175
0.2625,2.9674316073416374,0.9105116051856436
0.26875,2.9229515060929083,0.9254263039028627
0.275,2.8802621233854215,0.9401591180466163
0.28125,2.839274945830166,0.9547070143188189
0.28750000000000003,2.7999067454646087,0.9690672767689625
0.29374999999999996,2.762079210167847,0.9832374959618648
0.3,2.7257186033456047,0.9972155581040338
0.30624999999999997,2.690755450320471,1.010999634160891
0.3125,2.6571242491067792,1.0245881689949685
0.31875,2.624763203468722,1.0379798705530918
0.325,2.593613976357375,1.051173699128491
0.33125,2.563621461999542,1.0641688567217413
0.3375,2.5347335750709195,1.0769647765224601
0.34375,2.506901055529794,1.0895611125317506
0.35000000000000003,2.480077287817065,1.101957729343523
0.35625,2.454218133245263,1.1141546921010244
0.36250000000000004,2.4292817745047266,1.1261522566431765
0.36875,2.4052285713104347,1.1379508598536798
0.375,2.38202092629915,1.1495511102242484
0.38125,2.3596231603644755,1.1609537786418638
0.38749999999999996,2.3380013966880404,1.1721597894084943
0.39375,2.317123452788934,1.1831702115004141
0.39999999999999997,2.296958739971529,1.193986250072959
